gene h2 se p
NCOA1 0.046370 0.021168 3.893e-05
MYC 0.046359 0.023959 0.005236
KATNAL1 0.046348 0.025387 0.01347
DENND4B 0.046336 0.023616 0.005228
TMEM160 0.046335 0.023111 0.003505
WDR3 0.046299 0.021279 4.005e-05
SLC25A46 0.046275 0.020564 2.4e-05
CCDC65 0.046272 0.022067 2.944e-05
NKIRAS1 0.046226 0.021479 0.0002889
PLCH1 0.046207 0.021619 1.473e-05
EYS 0.046185 0.019868 1.957e-06
COG2 0.046175 0.022623 0.002265
GPR18 0.046170 0.022592 0.00169
MBD2 0.046134 0.025749 0.009168
TSPO2 0.046053 0.022343 0.001483
CRISP2 0.046034 0.020766 1.256e-06
AVIL 0.046027 0.020381 3.119e-08
RUNDC3B 0.046015 0.023364 0.002383
IL6 0.046015 0.024031 0.008558
SDC4 0.045981 0.026065 0.03286
ZNF610 0.045954 0.024007 0.005718
GNAQ 0.045934 0.020403 2.567e-05
XPNPEP2 0.045932 0.023400 0.006685
C22orf28 0.045932 0.023400 0.006685
OVCH1 0.045914 0.020256 4.414e-05
TMEM65 0.045902 0.022246 0.001067
NPL 0.045888 0.023895 0.00707
SLPI 0.045866 0.023084 0.000775
PSD 0.045852 0.022839 0.0001641
STK4 0.045848 0.024787 0.01724
GPAT2 0.045844 0.023881 1.992e-05
BBX 0.045828 0.021239 0.0001191
ZNF691 0.045779 0.023697 0.00281
NFAT5 0.045759 0.023213 0.0001485
CLPB 0.045734 0.023172 0.001058
CHRM5 0.045731 0.025889 0.01881
SPHK2 0.045719 0.020850 0.0002406
PNMT 0.045677 0.020863 2.684e-06
GIF 0.045673 0.022027 0.0006518
ADNP 0.045673 0.023815 0.007502
RRN3 0.045661 0.022353 0.0005479
HIP1R 0.045658 0.021280 4.999e-05
PRSS3 0.045620 0.022373 0.001716
SERP1 0.045581 0.021149 0.0004166
GPSM2 0.045547 0.019951 1.259e-05
EPT1 0.045546 0.023145 0.002398
METAP2 0.045535 0.022419 0.001747
TRPC4AP 0.045518 0.024874 1.153e-06
SLC45A1 0.045516 0.024749 0.01134
TMBIM1 0.045476 0.023636 0.0001727
CDH24 0.045450 0.023285 0.003892
CHMP7 0.045436 0.026105 0.03103
SYBU 0.045434 0.021959 0.0002521
SAMD4B 0.045431 0.021746 0.0006818
AGAP1 0.045425 0.024044 0.006833
USP45 0.045421 0.021186 0.0001202
IPO7 0.045410 0.023385 0.001226
CSTF3 0.045399 0.021690 0.000166
GFI1B 0.045388 0.024650 0.008643
ING3 0.045346 0.019296 4.586e-07
AGPAT5 0.045318 0.022845 0.003184
TARSL2 0.045294 0.020575 9.225e-05
REV1 0.045218 0.020422 1.043e-06
SOX10 0.045213 0.022048 0.0001593
BDP1 0.045200 0.021874 0.0001742
ETV5 0.045191 0.022629 0.003981
ZSWIM1 0.045153 0.023914 0.004721
C12orf4 0.045150 0.026229 0.02157
TNFRSF19 0.045123 0.024782 0.01216
PPP2R1A 0.045113 0.024014 0.006509
KIR2DL3 0.045083 0.027769 0.03793
FBXL5 0.045071 0.021501 0.001089
DOCK9 0.045070 0.025097 0.01318
EEA1 0.045063 0.022651 0.001539
IRF3 0.045010 0.025210 0.02536
TLR10 0.044978 0.023398 0.003711
RCHY1 0.044978 0.020408 0.0001572
PBLD 0.044977 0.020009 1.07e-06
ARFIP2 0.044972 0.023176 0.003804
KLF3 0.044951 0.023046 0.002059
ADD3 0.044923 0.019245 6.984e-07
AIMP1 0.044920 0.021832 7.028e-05
HRASLS 0.044917 0.022226 0.001721
TNPO2 0.044907 0.021997 0.0008677
ADAMTS7 0.044898 0.021834 0.001321
RGS1 0.044871 0.021111 0.0002303
FBL 0.044849 0.021218 0.001066
NUP210 0.044841 0.021431 0.0004417
ZNF790 0.044819 0.021290 1.953e-08
UBA52 0.044812 0.022357 0.001176
EVI2A 0.044791 0.019221 4.785e-09
CDCA7 0.044787 0.024470 0.01897
SMAD1 0.044779 0.022857 0.001798
SLCO5A1 0.044766 0.022636 0.006576
CCDC62 0.044747 0.023229 0.0007936
NMD3 0.044737 0.019834 1.246e-09
TMEM189 0.044733 0.022454 0.002558
DET1 0.044669 0.022270 0.003353
MARCKS 0.044666 0.020074 0.0001359
ZNF69 0.044658 0.023398 0.01127
ABCB6 0.044610 0.023096 0.005223
TIRAP 0.044608 0.023680 0.008917
DDX20 0.044555 0.022947 0.005544
CCNYL1 0.044530 0.023751 0.01204
DNAL1 0.044502 0.025100 0.01575
IGLL1 0.044496 0.027991 0.09482
DLX4 0.044491 0.023745 0.009143
SCRIB 0.044487 0.023685 0.005677
BZRAP1 0.044472 0.021633 0.0002534
MRPL47 0.044452 0.023188 0.003799
MYH10 0.044450 0.024022 0.006116
ZDHHC11 0.044437 0.022789 0.001773
PRPF40B 0.044413 0.023103 0.001369
SASH1 0.044379 0.024775 0.01313
CCDC72 0.044354 0.022706 9.658e-08
CALU 0.044341 0.022077 0.002959
KCNMB3 0.044281 0.019907 2.645e-05
AIDA 0.044279 0.021305 0.0003841
CELF2 0.044266 0.025012 0.01513
TRAM1 0.044261 0.021503 0.0005849
COX19 0.044208 0.021090 8.667e-05
C12orf76 0.044189 0.021795 3.553e-05
PRICKLE1 0.044183 0.021823 0.0005392
HYI 0.044182 0.024513 0.002709
DPY19L4 0.044162 0.022757 0.002237
CTPS2 0.044162 0.022757 0.002237
SNAPC3 0.044121 0.021766 0.0004566
C7orf61 0.044092 0.021965 8.234e-05
RNF181 0.044090 0.021717 0.001287
ZNF121 0.044083 0.019075 3.032e-05
IL1RL1 0.044076 0.019664 3.015e-06
FAM78B 0.044076 0.024551 0.01292
DCAF17 0.044054 0.020899 0.0002238
SPRY2 0.044045 0.021185 0.0002176
BLVRB 0.044031 0.021818 0.001845
CACNA2D4 0.043990 0.023306 0.005337
CHUK 0.043966 0.019649 1.887e-06
PFAS 0.043964 0.023698 0.006277
SRP54 0.043958 0.021755 0.0007969
STK35 0.043927 0.024332 0.008026
SUGT1 0.043925 0.022197 0.0009443
FBRSL1 0.043900 0.022804 0.00171
HIVEP1 0.043888 0.022838 0.004938
HIF1A 0.043874 0.021347 0.0007584
NOMO1 0.043869 0.021721 0.001489
ALG10B 0.043865 0.022340 1.078e-06
ZNF788 0.043862 0.021900 0.001459
IAH1 0.043860 0.024324 0.01429
TMEM179B 0.043846 0.021194 0.0003225
TBL1X 0.043838 0.022081 0.001355
PRKAR2B 0.043838 0.022081 0.001355
GLA 0.043838 0.022616 0.004614
EIF2C2 0.043838 0.023292 0.009916
COBRA1 0.043838 0.023475 0.01071
ARL2BP 0.043838 0.022616 0.004614
WBP11 0.043804 0.020901 0.000177
MAPK13 0.043780 0.023883 0.009643
MAP3K8 0.043767 0.023629 0.01287
PLVAP 0.043724 0.021948 0.003317
C20orf11 0.043682 0.023521 0.006545
EID3 0.043680 0.019605 5.212e-05
TRAF3IP1 0.043633 0.021504 0.0007919
C8orf42 0.043610 0.021332 0.0008513
ZNF259 0.043595 0.024227 0.01277
ZNF551 0.043585 0.022971 0.004918
CLTA 0.043572 0.020677 0.0005567
LDLR 0.043562 0.022324 0.003272
AP2B1 0.043536 0.021407 0.001427
HAS3 0.043526 0.022894 0.001094
ZSWIM7 0.043519 0.021113 0.0002724
LNX2 0.043511 0.022388 0.00457
PBXIP1 0.043504 0.020269 9.101e-05
CXorf40B 0.043504 0.020269 9.101e-05
KIF2A 0.043492 0.018943 7.635e-08
PSMA6 0.043490 0.022095 0.0005372
EXOC1 0.043484 0.021779 0.003216
RFX8 0.043482 0.022134 0.002147
GFPT2 0.043471 0.022101 0.00161
NDUFA4L2 0.043413 0.021575 0.0002493
PIP4K2C 0.043404 0.020476 7.067e-06
ABCF3 0.043391 0.024575 0.01401
TMEM134 0.043359 0.024334 0.01031
TTC31 0.043351 0.021574 4.56e-05
MDFIC 0.043348 0.020491 0.0001719
COQ4 0.043347 0.022339 0.002161
AFAP1L2 0.043336 0.022737 0.007689
ACTR2 0.043330 0.022710 0.004909
CRYBB1 0.043323 0.027022 0.0283
CD3G 0.043322 0.022557 0.004964
FUZ 0.043313 0.025502 0.03028
BEND5 0.043303 0.023668 0.003982
ZNF518B 0.043300 0.022532 0.001882
C1orf53 0.043294 0.021493 0.0006272
ZNF397 0.043287 0.020864 0.0004904
VPS4A 0.043287 0.021658 9.19e-05
ZNF865 0.043281 0.025156 0.01693
GFI1 0.043277 0.021330 0.0001156
GATA1 0.043277 0.021330 0.0001156
FHL1 0.043277 0.021330 0.0001156
ENPP1 0.043234 0.021526 0.00193
COL17A1 0.043200 0.019445 1.103e-05
CNPY2 0.043175 0.022449 0.001075
CBY1 0.043160 0.021105 0.0004564
CHPF 0.043145 0.023197 0.006444
ATPAF1 0.043145 0.021072 0.0004273
TMEM150A 0.043116 0.021558 0.001012
NGLY1 0.043116 0.021473 0.001158
GTF2IRD2 0.043087 0.023237 0.01322
UBE2C 0.043078 0.019166 1.201e-06
GZMH 0.043055 0.020917 0.0002753
RIF1 0.043054 0.021410 0.0008538
TAF9 0.043040 0.019133 1.382e-10
DAP3 0.043038 0.021203 1.225e-05
MMD 0.043035 0.020957 0.001107
SPNS3 0.043012 0.025298 0.03587
PCGF6 0.042992 0.021014 8.033e-05
SFRP5 0.042912 0.020219 5.491e-05
SCNN1A 0.042898 0.023086 0.006459
UTP23 0.042862 0.021367 0.001836
MCM4 0.042844 0.020784 1.629e-07
LRRC57 0.042833 0.022181 0.0007819
CD1D 0.042823 0.023699 0.005789
KIAA1797 0.042816 0.023850 0.005502
ZFYVE21 0.042807 0.020070 1.345e-05
ADCK4 0.042807 0.021433 0.00258
GZMB 0.042801 0.022043 0.003654
NLRP1 0.042774 0.027030 0.05533
SMC2 0.042753 0.019173 1.9e-05
CSNK2B 0.042748 0.020947 9.882e-05
SLA 0.042737 0.023283 0.00396
ZNF460 0.042736 0.024022 0.01429
CCDC37 0.042678 0.019169 4.739e-05
PCSK6 0.042650 0.025004 0.03157
NDUFB5 0.042628 0.021584 0.003472
KHDRBS2 0.042620 0.021827 5.562e-07
GPR132 0.042620 0.022663 0.006527
ITIH1 0.042615 0.021839 0.0003608
FAM124B 0.042610 0.021514 0.002128
PNPLA1 0.042587 0.023996 0.01642
AP2A1 0.042576 0.023446 0.01091
MTX1 0.042543 0.020935 0.0002665
LRFN3 0.042532 0.020390 0.0008372
MEF2B 0.042520 0.021469 0.001444
N4BP2L2 0.042518 0.022126 0.005982
PIM1 0.042512 0.022414 0.005243
PIK3C2B 0.042423 0.021148 0.0009806
SLC41A2 0.042400 0.021916 0.004505
TSC22D4 0.042368 0.021805 0.0001267
KRTAP5-1 0.042365 0.020397 0.0003841
SLC5A2 0.042358 0.020672 1.213e-07
NDUFB1 0.042341 0.022331 0.003602
RBKS 0.042329 0.023251 0.003145
MADCAM1 0.042329 0.023302 0.01064
GTDC1 0.042308 0.021713 0.002609
ADORA2A 0.042305 0.020474 0.0001974
JAM3 0.042299 0.025001 0.0214
SNRPA 0.042294 0.020760 0.001471
GPRASP2 0.042294 0.020760 0.001471
WDR7 0.042293 0.021502 0.003246
KPNA2 0.042290 0.020097 0.0002207
WWC2 0.042244 0.026803 0.04153
UTP6 0.042210 0.020540 0.0001748
PROCR 0.042185 0.021079 8.419e-09
ZNF829 0.042166 0.021020 2.44e-07
PTGER3 0.042161 0.023194 0.001143
API5 0.042161 0.022177 0.002259
SUN1 0.042155 0.020412 0.0002018
TTC22 0.042136 0.022011 0.002689
GPS2 0.042106 0.025514 0.03339
TNFRSF13C 0.042097 0.022441 0.0002605
DHX8 0.042097 0.022899 0.004003
C14orf93 0.042097 0.021925 0.001946
ZNF165 0.042068 0.021782 1.622e-08
MKL2 0.042044 0.021096 0.001023
ZC3H4 0.042039 0.021467 0.003008
ATP5G2 0.042013 0.018761 1.654e-05
SEC23IP 0.041960 0.022285 0.004458
FAM21A 0.041939 0.023455 0.015
TMX2 0.041929 0.019485 6.899e-07
ARAP1 0.041914 0.020702 0.0001265
LMO7 0.041889 0.021276 0.002169
CYFIP1 0.041872 0.021665 0.007471
NUP205 0.041861 0.023715 0.01841
ITGA6 0.041854 0.021952 0.002632
FBXW2 0.041843 0.019123 1.128e-06
SEC63 0.041836 0.021051 0.001351
AFF4 0.041821 0.022083 0.001789
MCM7 0.041805 0.021249 9.478e-05
TAGAP 0.041793 0.021439 0.004046
KIAA0368 0.041792 0.021900 0.003623
ELL3 0.041788 0.022305 1.272e-06
PXDNL 0.041787 0.020542 0.0002616
NTHL1 0.041751 0.024977 0.04154
PRRT1 0.041735 0.020758 2.295e-05
KLHDC8A 0.041732 0.024005 0.01211
RPUSD1 0.041722 0.021613 0.001443
MLLT1 0.041722 0.024708 0.01947
ZCCHC14 0.041696 0.024141 0.01254
C4orf48 0.041671 0.020555 0.000295
TYRO3 0.041667 0.023084 0.003969
KCNJ2 0.041654 0.021091 0.002506
UPK2 0.041624 0.023213 0.005262
RBL1 0.041601 0.020749 0.0003657
NCOR1 0.041585 0.019846 5.604e-05
HNRPLL 0.041585 0.022896 0.004439
KCTD14 0.041556 0.021362 0.001174
RRM2B 0.041552 0.023628 0.01946
REL 0.041507 0.021299 0.002057
CACNG6 0.041470 0.026094 0.03115
ENKUR 0.041454 0.020945 0.001025
XYLT2 0.041452 0.020451 0.001445
VPS39 0.041405 0.022372 0.005396
OXSM 0.041367 0.019697 0.000168
NAA16 0.041367 0.023131 0.01458
WNT6 0.041362 0.019190 2.332e-07
ZNF491 0.041357 0.021725 0.006263
TARS 0.041346 0.021162 0.002477
TMEM85 0.041343 0.022428 0.006554
FAM63A 0.041333 0.020977 0.0003535
ZNF574 0.041321 0.020790 0.000111
MYH9 0.041293 0.023594 0.01556
PI4K2B 0.041291 0.023340 0.01019
PRSS53 0.041264 0.019323 3.262e-09
SNRK 0.041259 0.022767 0.005336
MELK 0.041259 0.022084 0.005185
TIGD1 0.041258 0.024281 0.03796
PPP6C 0.041257 0.018593 4.19e-08
ABI1 0.041238 0.020827 0.001188
RASA1 0.041235 0.021661 0.0007936
GRAMD3 0.041231 0.022229 0.005802
ZNF222 0.041223 0.022320 0.006508
CDC42EP3 0.041222 0.021785 0.002345
ABCB4 0.041222 0.019020 1.218e-05
YWHAG 0.041211 0.017874 1.934e-06
SNRNP70 0.041211 0.022934 0.01309
AGGF1 0.041203 0.023533 0.01783
HIST1H2BC 0.041196 0.021026 0.0002237
MRPL40 0.041188 0.019967 0.0006941
BEST4 0.041184 0.018811 1.956e-05
RASL10B 0.041183 0.021229 0.001568
FBP1 0.041181 0.019626 0.0002999
ARHGAP10 0.041168 0.022917 0.01573
ATRN 0.041167 0.021493 0.002406
SETD7 0.041163 0.023614 0.02443
CDH26 0.041156 0.022450 0.006209
PSD3 0.041139 0.025301 0.03389
C16orf5 0.041131 0.022128 0.002032
GTF2I 0.041114 0.020907 0.001837
ASCC3 0.041112 0.020298 5.94e-05
PLOD3 0.041095 0.022515 0.009483
JAM2 0.041085 0.023069 0.007641
ANKRD13C 0.041042 0.021433 0.002306
ZNF287 0.041040 0.021569 0.002115
EIF3K 0.041040 0.019891 0.0002894
ZNF324 0.041029 0.021862 0.002084
WDR49 0.041016 0.022472 0.01482
KIAA0247 0.041013 0.023561 0.01376
SGSM2 0.041006 0.022233 0.004703
HSPB1 0.041006 0.020042 0.0001147
PPP6R3 0.040999 0.020275 0.0004141
TIMM22 0.040998 0.025156 0.03234
NSF 0.040992 0.020026 4.134e-09
TAC3 0.040968 0.022113 0.001455
ZNF434 0.040951 0.020962 0.002089
TAF2 0.040945 0.020888 0.002253
CDYL2 0.040942 0.024285 0.01861
GPR27 0.040934 0.025333 0.04272
WRAP53 0.040931 0.023603 0.022
TIMM17B 0.040931 0.023603 0.022
PLEKHG1 0.040925 0.025954 0.04385
CANX 0.040871 0.021161 0.001529
C10orf28 0.040868 0.021028 0.0007232
CORT 0.040822 0.020617 0.000486
CDT1 0.040795 0.022624 0.01254
ASB14 0.040791 0.020721 0.0009237
IK 0.040784 0.020686 3.544e-05
TDP1 0.040765 0.023986 0.01808
UNKL 0.040752 0.021915 0.00413
PDE7A 0.040735 0.020687 0.001064
RUFY2 0.040732 0.020693 0.0002046
RHBDL1 0.040722 0.020755 0.0002818
CALB1 0.040684 0.021615 4.22e-05
CRTAP 0.040648 0.021383 0.003631
TRAF5 0.040614 0.019528 0.0002493
USP12 0.040613 0.022886 0.01165
ZNF771 0.040606 0.019894 4.091e-07
SLC27A5 0.040584 0.019963 9.117e-05
PIGG 0.040578 0.022375 0.001882
DDIT4L 0.040576 0.020332 0.001462
ARFGAP3 0.040570 0.020257 0.0003476
LRFN1 0.040549 0.019893 0.0008164
CAD 0.040541 0.021498 0.0001459
XPOT 0.040531 0.017797 3.303e-06
YIPF2 0.040528 0.020474 0.0008783
WEE1 0.040502 0.021221 0.000769
SSR4 0.040502 0.021221 0.000769
CCDC88A 0.040496 0.020556 0.002604
VSIG2 0.040493 0.022663 0.01007
RTN4RL1 0.040485 0.024592 0.01955
DHX16 0.040477 0.023783 0.01334
TET3 0.040438 0.022057 0.001488
TMEM181 0.040431 0.022893 0.01498
HGD 0.040427 0.022022 0.006221
SNF8 0.040414 0.018518 1.112e-06
MLLT3 0.040414 0.020970 0.002408
CCDC6 0.040414 0.020367 0.0006853
ZNF22 0.040402 0.022126 0.004443
KLHL31 0.040390 0.022519 0.01374
PEX2 0.040383 0.019663 0.0005733
ACTR10 0.040376 0.025594 0.07046
ETV2 0.040347 0.021078 0.002555
C17orf56 0.040347 0.022262 0.008736
MICALL1 0.040330 0.018246 7.14e-06
GYPB 0.040315 0.021649 0.0009594
PRDM2 0.040305 0.021853 0.007221
KDM1A 0.040295 0.021760 0.005316
HEATR4 0.040287 0.021182 0.0005676
GORASP1 0.040285 0.021471 0.002302
SELPLG 0.040270 0.021856 0.008011
NEXN 0.040264 0.017998 2.328e-06
KIFC3 0.040238 0.023691 0.01887
RAB11FIP3 0.040226 0.020000 0.0004309
CNOT4 0.040221 0.021136 0.003326
SHANK1 0.040216 0.027252 0.06463
SIGLEC6 0.040211 0.022796 0.00817
WDR88 0.040206 0.020938 0.001652
MTMR8 0.040206 0.020938 0.001652
TCF7 0.040196 0.021079 0.002226
RLIM 0.040196 0.021079 0.002226
MCOLN3 0.040190 0.021393 0.004841
C19orf42 0.040150 0.022567 0.01528
DSCR3 0.040149 0.020915 0.002537
GLT8D1 0.040142 0.020669 1.426e-06
SNX20 0.040136 0.022526 0.008593
PM20D2 0.040124 0.019420 0.0004637
COL1A1 0.040123 0.022834 0.01316
MOSPD2 0.040119 0.019955 0.0007569
CREG2 0.040119 0.019955 0.0007569
TEDDM1 0.040117 0.019528 0.000542
MAFA 0.040112 0.020224 0.000848
CPNE9 0.040106 0.027093 0.08405
C14orf64 0.040094 0.020168 0.001157
DNAL4 0.040091 0.024260 0.01301
RNF169 0.040064 0.020124 0.0002265
VBP1 0.040039 0.019697 9.4e-05
AP4B1 0.040039 0.019697 9.4e-05
RAB12 0.040001 0.023203 0.01832
LEFTY1 0.039989 0.022230 0.01183
CD22 0.039988 0.023597 0.02736
FAM161A 0.039974 0.020322 0.0005083
CDHR2 0.039846 0.019239 0.0002833
KCNC3 0.039834 0.023307 0.01569
OBFC2A 0.039827 0.019842 0.0008003
MAP2 0.039827 0.018154 3.233e-06
MLANA 0.039815 0.020756 0.0007172
C4orf34 0.039801 0.018837 0.0001933
STXBP2 0.039794 0.022028 0.008233
KDM2B 0.039775 0.021854 0.01007
NHLH1 0.039771 0.021916 0.007475
NCK1 0.039753 0.020196 6.981e-05
SERPINI2 0.039745 0.018525 2.066e-05
MDH1 0.039741 0.020630 0.0001016
IL31RA 0.039731 0.020563 0.0002877
MED13 0.039728 0.020484 0.002143
NPC1 0.039727 0.018861 6.169e-05
NR4A2 0.039709 0.019998 0.001022
KLHL28 0.039703 0.020598 0.0002141
L1CAM 0.039702 0.020469 0.0005641
C11orf82 0.039702 0.020469 0.0005641
DONSON 0.039699 0.020925 0.00314
MYCT1 0.039684 0.021758 0.006321
ARHGAP27 0.039681 0.023072 0.01345
TRPM5 0.039672 0.025620 0.04292
ARAP2 0.039662 0.020099 0.001185
MICAL2 0.039650 0.025686 0.03531
ZNF230 0.039554 0.020526 0.0008045
MSN 0.039554 0.020526 0.0008045
ZZZ3 0.039541 0.022095 0.005781
KCND3 0.039528 0.021983 0.01043
SERP2 0.039517 0.020798 0.002766
ACVR1 0.039494 0.022961 0.008564
RBM34 0.039482 0.023377 0.01619
PARK2 0.039455 0.025186 0.03518
EED 0.039420 0.019133 0.0001518
ERP29 0.039415 0.020157 4.294e-05
NACA 0.039409 0.020958 0.0006334
ZNF133 0.039405 0.023098 0.01723
CHD6 0.039390 0.019885 0.001129
SEH1L 0.039362 0.019049 0.0002187
CALCOCO2 0.039346 0.021089 0.002742
NUBPL 0.039338 0.023262 0.02006
PPIH 0.039336 0.019841 0.0006859
BUD13 0.039336 0.021230 0.003005
MAP1LC3B2 0.039326 0.023737 0.02176
C1orf182 0.039312 0.020266 0.0003231
C17orf59 0.039309 0.019790 0.0009926
ZNF438 0.039289 0.022901 0.01372
APOBEC2 0.039278 0.021201 0.005293
E2F4 0.039268 0.018928 8.913e-07
GNRHR2 0.039248 0.022215 7.964e-05
LRSAM1 0.039239 0.020239 0.001116
CAB39 0.039233 0.021609 0.01084
SF3B5 0.039225 0.020448 0.002494
FAM186B 0.039213 0.021584 0.002684
ACSM3 0.039161 0.019295 7.825e-05
RICTOR 0.039143 0.022058 0.01259
HOOK2 0.039133 0.021320 0.004796
TFEC 0.039121 0.020505 0.0008522
SEC22C 0.039107 0.021584 0.008941
UBA3 0.039103 0.021043 0.005194
DDX6 0.039089 0.021214 0.003197
FCRL1 0.039071 0.021906 0.005955
XPC 0.039057 0.022407 0.008769
C21orf7 0.039054 0.019213 9.341e-05
STX1A 0.039050 0.018471 1.304e-05
DRG1 0.039048 0.021532 0.003857
SERINC4 0.039032 0.021374 1.942e-07
SRPRB 0.039007 0.019017 0.0005982
CBX1 0.039006 0.018733 5.677e-06
MBLAC2 0.038971 0.021061 0.001658
SEPT4 0.038957 0.020604 0.002061
LANCL3 0.038957 0.020604 0.002061
B9D2 0.038956 0.022690 0.01067
KRT86 0.038951 0.020285 0.001789
PMVK 0.038944 0.020581 0.00197
LYN 0.038927 0.021997 0.006578
C17orf53 0.038920 0.016491 9.548e-08
LNX1 0.038914 0.017750 2.823e-05
LGALS3 0.038895 0.018564 1.168e-06
CDCA2 0.038871 0.019644 0.0005341
TBX1 0.038848 0.022482 0.01185
PPAP2A 0.038845 0.020803 0.003203
TMEM132A 0.038844 0.020332 0.001844
LSM10 0.038831 0.021396 0.003424
RABGGTB 0.038821 0.018485 0.0001098
BBS5 0.038799 0.022744 0.009094
RARS2 0.038798 0.019271 0.0003101
ZNF567 0.038795 0.021159 0.0007927
TCEAL3 0.038795 0.021159 0.0007927
HIST1H3B 0.038793 0.019337 5.085e-07
SLC33A1 0.038785 0.020101 0.0006916
ZNF674 0.038769 0.018656 7.599e-08
HAT1 0.038769 0.020383 0.0009805
CALCRL 0.038769 0.018656 7.599e-08
DIS3 0.038752 0.022506 0.0165
APOA1 0.038748 0.021522 0.004527
ZCCHC2 0.038738 0.023058 0.02741
CEBPE 0.038730 0.023664 0.02439
UBR4 0.038695 0.025049 0.03867
HAVCR2 0.038655 0.021184 0.004976
KREMEN2 0.038650 0.020007 0.001978
MFSD2A 0.038642 0.021793 0.009865
MAP3K3 0.038634 0.016866 4.866e-12
YAF2 0.038607 0.019088 0.0002107
BFAR 0.038604 0.021582 0.006466
FAM129B 0.038601 0.021528 0.002465
CENPO 0.038563 0.019456 0.0001715
SNTB1 0.038550 0.020456 0.003057
TRUB1 0.038539 0.019383 0.000153
DNAJB14 0.038525 0.023375 0.0353
MOXD1 0.038514 0.021094 0.008041
PGBD3 0.038484 0.020205 0.002336
CLDND2 0.038483 0.025700 0.03849
UBE2N 0.038478 0.021432 0.01065
FRG1 0.038476 0.021508 0.006236
ZNF134 0.038467 0.020900 0.004211
YY1AP1 0.038463 0.021194 0.001374
SFT2D2 0.038463 0.018683 0.0005272
ZNF646 0.038446 0.019359 1.976e-07
IL17D 0.038429 0.019803 0.001053
BRCA2 0.038428 0.021227 0.008024
APOBEC3F 0.038410 0.022896 0.01278
GADD45B 0.038408 0.025733 0.05703
SNRPB 0.038384 0.022034 0.009406
PCGF5 0.038383 0.020391 0.001959
SYDE2 0.038377 0.021389 0.005345
PRR12 0.038376 0.020111 0.00211
CABYR 0.038366 0.020645 0.005412
MAP2K2 0.038360 0.023446 0.02304
PEX10 0.038337 0.021458 0.011
TTC8 0.038325 0.021212 0.00355
C11orf94 0.038317 0.019880 0.001271
CA8 0.038315 0.019409 0.0004623
PRSS33 0.038303 0.021218 0.005326
RAB19 0.038287 0.022129 0.008975
PDGFRA 0.038273 0.020258 0.003671
DTWD1 0.038265 0.018005 8.611e-06
PLEKHA2 0.038252 0.019058 0.0002046
PLIN4 0.038242 0.023954 0.03203
FCRLA 0.038218 0.023389 0.03656
CENPH 0.038216 0.018483 2.918e-06
KIAA0947 0.038215 0.023344 0.02332
TAF4 0.038197 0.023672 0.02053
NDUFAF2 0.038150 0.018294 1.587e-05
PLEKHA3 0.038143 0.020796 0.0008089
KIF11 0.038136 0.021788 0.01215
ADD1 0.038119 0.019583 0.0002676
ALG8 0.038114 0.020578 0.003315
SAP25 0.038101 0.021303 0.001349
TOX4 0.038096 0.023003 0.01703
COPA 0.038052 0.019226 0.0006895
ACSBG2 0.038046 0.021999 0.009255
ATXN7L2 0.038028 0.020533 0.002466
IL2RA 0.038015 0.024881 0.03928
C7orf42 0.038014 0.017907 2.079e-06
RAB33B 0.038013 0.019147 0.0003927
CAMSAP1 0.038012 0.025727 0.05142
TIE1 0.038001 0.021072 0.002823
SNRPE 0.037991 0.021038 0.007798
DDX10 0.037983 0.021001 0.008622
SLAIN1 0.037972 0.022630 0.01876
LIN54 0.037946 0.018669 0.0004465
GPRASP1 0.037925 0.020188 0.00366
GCNT4 0.037925 0.020188 0.00366
SUGP1 0.037903 0.018310 4.092e-05
CCDC17 0.037894 0.019661 2.322e-06
CXCL9 0.037888 0.017816 2.593e-05
KIAA0922 0.037884 0.022605 0.02768
TAF6L 0.037867 0.020911 0.004244
ZNF367 0.037864 0.018907 0.0001692
HDAC10 0.037862 0.020050 0.003026
YIF1A 0.037855 0.019580 3.984e-05
WDR62 0.037838 0.020425 0.004326
MMACHC 0.037825 0.020258 6.208e-05
PPP2R5E 0.037814 0.019914 0.002014
ZNF324B 0.037808 0.020394 0.002031
PLEKHM1 0.037797 0.024030 0.02775
IPP 0.037794 0.019551 2.925e-06
NPLOC4 0.037746 0.021428 0.009995
UBAP1 0.037745 0.020290 0.001258
EIF3D 0.037740 0.023162 0.02802
NR1I3 0.037735 0.020547 0.003015
NR1I2 0.037729 0.018565 0.0001844
TREX2 0.037720 0.020790 0.002093
ODF2 0.037720 0.020790 0.002093
ABCA3 0.037720 0.025164 0.07435
ARF4 0.037708 0.020935 0.005544
RLN2 0.037706 0.024059 0.04144
SLC15A4 0.037705 0.023608 0.02073
C3orf35 0.037695 0.019055 0.0002622
LONP2 0.037692 0.019209 9.427e-07
URB2 0.037675 0.019661 0.0031
TEC 0.037674 0.020517 0.001092
PDXDC1 0.037635 0.019760 0.000869
SCLY 0.037629 0.022673 0.01252
CPLX3 0.037604 0.019368 0.0001986
WNK1 0.037599 0.022041 0.01369
AZI1 0.037597 0.020487 0.003791
C1orf55 0.037592 0.021671 0.01464
EIF3I 0.037591 0.019190 0.0001706
PCP4L1 0.037584 0.021570 0.01107
CBX7 0.037584 0.020482 0.002438
WDR31 0.037526 0.021485 0.01066
